reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id,sentimen,Cleaning,HapusEmoji,3/Lebih,CaseFolding,Tokenizing,Formalisasi,tokens_akhir
96ef5dca-8d98-49bf-8478-97c37f2ef793,Muhammad Daud Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjV0d4hAar2Fm47bYGs4jOJRqgbzLvSl-JOhDnTHdKVk0OfnoKQ,"verifikasi gagal terus, padahal udah turuti step by step, sampah",1,0,1.29.10,2025-11-24 09:24:54,"Hai, Kak Muhammad. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi kebutuhan perbankan Kakak. Terkait hal tersebut pastikan beberapa hal berikut, pastikan Kakak tidak memakai sunglasses, di tempat yang terang, tidak backlight, posisi wajah di dalam lingkaran dan pastikan aplikasi blu versi terupdate ya.",2025-11-24 09:57:38,1.29.10,com.bcadigital.blu,Negatif,"verifikasi gagal terus, padahal udah turuti step by step, sampah","verifikasi gagal terus, padahal udah turuti step by step, sampah","verifikasi gagal terus, padahal udah turuti step by step, sampah","verifikasi gagal terus, padahal udah turuti step by step, sampah","['verifikasi', 'gagal', 'terus', ',', 'padahal', 'udah', 'turuti', 'step', 'by', 'step', ',', 'sampah']","['verifikasi', 'gagal', 'terus', ',', 'padahal', 'sudah', 'turuti', 'step', 'by', 'step', ',', 'sampah']","['verifikasi', 'gagal', '', 'turut', 'step', 'by', 'step', '', 'sampah']"
37270eb6-61ad-4ba8-8d22-372fea57327f,Anselmus Bria,https://play-lh.googleusercontent.com/a/ACg8ocIMaCnGFYbYjFUEI_54UYqM8HhJZjJniYHRmwjlGOlTzLDybg=mo,sangat cocok untuk bank jago ini,4,0,8.77.2,2025-11-24 07:51:17,"Hai, Jagoan! Terima kasih sudah memberikan ulasan dan sudah memilih Bank Jago sebagai bank digital kamu. Jika kamu memerlukan informasi seputar Bank Jago, silakan hubungi Tanya Jago di 1500746/+62 21 3000 0746, atau melalui email ke tanya@jago.com. Dengan senang hati akan membantu.",2025-11-24 08:00:38,8.77.2,com.jago.digitalBanking,Positif,sangat cocok untuk bank jago ini,sangat cocok untuk bank jago ini,sangat cocok untuk bank jago ini,sangat cocok untuk bank jago ini,"['sangat', 'cocok', 'untuk', 'bank', 'jago', 'ini']","['sangat', 'cocok', 'untuk', 'bank', 'jago', 'ini']","['cocok', 'bank', 'jago']"
42a8f752-c17f-4e1b-8b18-a2b5dc72a724,Dhandy Cholik Prambodo,https://play-lh.googleusercontent.com/a/ACg8ocJhdgGvEru8oVuEe6Ln7Tq_PWh-6yOFavWYvvBr2vFC4xCM8gk=mo,"masa tunggu kartu aktif buat belanja online harus tunggu minimal 2 hari setelah kartu dinyatakan aktif, jangan mau kalah sama bank2 yg lain dong, bank yg lain saja bisa langsung dipakai loh dan mereka free pula kartunya.",2,1,4.51.1,2025-11-24 07:39:49,"Hi, Dhandy. Mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi ya.",2025-11-24 07:41:46,4.51.1,com.btpn.dc,Negatif,"masa tunggu kartu aktif buat belanja online harus tunggu minimal 2 hari setelah kartu dinyatakan aktif, jangan mau kalah sama bank2 yg lain dong, bank yg lain saja bisa langsung dipakai loh dan mereka free pula kartunya.","masa tunggu kartu aktif buat belanja online harus tunggu minimal 2 hari setelah kartu dinyatakan aktif, jangan mau kalah sama bank2 yg lain dong, bank yg lain saja bisa langsung dipakai loh dan mereka free pula kartunya.","masa tunggu kartu aktif buat belanja online harus tunggu minimal 2 hari setelah kartu dinyatakan aktif, jangan mau kalah sama bank2 yg lain dong, bank yg lain saja bisa langsung dipakai loh dan mereka free pula kartunya.","masa tunggu kartu aktif buat belanja online harus tunggu minimal 2 hari setelah kartu dinyatakan aktif, jangan mau kalah sama bank2 yg lain dong, bank yg lain saja bisa langsung dipakai loh dan mereka free pula kartunya.","['masa', 'tunggu', 'kartu', 'aktif', 'buat', 'belanja', 'online', 'harus', 'tunggu', 'minimal', '2', 'hari', 'setelah', 'kartu', 'dinyatakan', 'aktif', ',', 'jangan', 'mau', 'kalah', 'sama', 'bank2', 'yg', 'lain', 'dong', ',', 'bank', 'yg', 'lain', 'saja', 'bisa', 'langsung', 'dipakai', 'loh', 'dan', 'mereka', 'free', 'pula', 'kartunya', '.']","['masa', 'tunggu', 'kartu', 'aktif', 'buat', 'belanja', 'online', 'harus', 'tunggu', 'minimal', '2', 'hari', 'setelah', 'kartu', 'dinyatakan', 'aktif', ',', 'jangan', 'mau', 'kalah', 'sama', 'bank2', 'yang', 'lain', 'dong', ',', 'bank', 'yang', 'lain', 'saja', 'bisa', 'langsung', 'dipakai', 'loh', 'dan', 'mereka', 'free', 'pula', 'kartunya', '.']","['masa', 'tunggu', 'kartu', 'aktif', 'buat', 'belanja', 'online', 'tunggu', 'minimal', '2', 'hari', 'kartu', 'nyata', 'aktif', '', 'jangan', 'kalah', 'sama', 'bank2', '', 'bank', 'langsung', 'pakai', 'free', 'kartu', '']"
6e967a03-8ec9-421e-b53d-1c23ea379150,Unik Foto ID,https://play-lh.googleusercontent.com/a-/ALV-UjU1b8VizR2hO6wm1w_vxp8RELHp7J65g-RGyTcR8HzmRL6Qn0pT,"aplikasi lambat dan ga seamless banyak potongan juga. Aneh padahalnsudah cuan banyak, masih aja menyulitkan Usaha kecil.",1,0,,2025-11-24 07:26:31,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi.",2025-11-24 08:18:42,,com.bcadigital.blu,Negatif,"aplikasi lambat dan ga seamless banyak potongan juga. Aneh padahalnsudah cuan banyak, masih aja menyulitkan Usaha kecil.","aplikasi lambat dan ga seamless banyak potongan juga. Aneh padahalnsudah cuan banyak, masih aja menyulitkan Usaha kecil.","aplikasi lambat dan ga seamless banyak potongan juga. Aneh padahalnsudah cuan banyak, masih aja menyulitkan Usaha kecil.","aplikasi lambat dan ga seamless banyak potongan juga. aneh padahalnsudah cuan banyak, masih aja menyulitkan usaha kecil.","['aplikasi', 'lambat', 'dan', 'ga', 'seamless', 'banyak', 'potongan', 'juga', '.', 'aneh', 'padahalnsudah', 'cuan', 'banyak', ',', 'masih', 'aja', 'menyulitkan', 'usaha', 'kecil', '.']","['aplikasi', 'lambat', 'dan', 'enggak', 'seamless', 'banyak', 'potongan', 'juga', '.', 'aneh', 'padahalnsudah', 'cuan', 'banyak', ',', 'masih', 'saja', 'menyulitkan', 'usaha', 'kecil', '.']","['aplikasi', 'lambat', 'seamless', 'banyak', 'potong', '', 'aneh', 'padahalnsudah', 'cuan', 'banyak', '', 'sulit', 'usaha', 'kecil', '']"
b963c65a-99f6-4a6f-8102-8110f011eb96,Junet Pramudita,https://play-lh.googleusercontent.com/a-/ALV-UjUwRd5a2LNy6ietVqUfcHzgE2usnnV5UC3cbg_dztM57zAz8w8,laeing aplikasi di di wae lemot.,2,0,3.6.20,2025-11-24 06:49:46,"Mohon maaf ya Kak, neomin informasikan bahwa aplikasi neobank berjalan normal ya. Terkait kendala Kakak, pastikan Kakak melakukan update aplikasi neobank Kakak ke versi terbaru agar neobank berjalan dengan lebih baik. Pastikan juga memori penyimpanan pada perangkat Kakak tidak penuh agar dapat menjalankan aplikasi neobank lebih optimal ya. -NW",2025-11-24 07:08:45,3.6.20,com.bnc.finance,Negatif,laeing aplikasi di di wae lemot.,laeing aplikasi di di wae lemot.,laeing aplikasi di di wae lemot.,laeing aplikasi di di wae lemot.,"['laeing', 'aplikasi', 'di', 'di', 'wae', 'lemot', '.']","['laeing', 'aplikasi', 'di', 'di', 'wae', 'lemot', '.']","['laeing', 'aplikasi', 'wae', 'lot', '']"
7d86887a-f3e9-438c-92dc-5219637b1367,sugih kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocIgGEAZMHaOg67fIwE5xTk_CV37JxVzEz-Xqg1VMSl95-GQiA=mo,udh d downlod tp verivikasi data diri ga muncul selnjutnya kenapa itu...,3,0,,2025-11-24 06:47:44,"Mohon maaf atas kendala yang Kakak alami. Terkait kendala yang Kakak alami pastikan koneksi internet Kakak stabil saat menggunakan neobank dan pastikan juga memori penyimpanan pada perangkat Kakak tidak penuh agar dapat menjalankan aplikasi neobank lebih optimal. Jika masih berkendala, Kakak bisa melaporkan ke email customercare@bankneo.co.id ya-NW",2025-11-24 07:24:02,,com.bnc.finance,Netral,udh d downlod tp verivikasi data diri ga muncul selnjutnya kenapa itu...,udh d downlod tp verivikasi data diri ga muncul selnjutnya kenapa itu...,udh d downlod tp verivikasi data diri ga muncul selnjutnya kenapa itu.,udh d downlod tp verivikasi data diri ga muncul selnjutnya kenapa itu.,"['udh', 'd', 'downlod', 'tp', 'verivikasi', 'data', 'diri', 'ga', 'muncul', 'selnjutnya', 'kenapa', 'itu', '.']","['sudah', 'di', 'downlod', 'tapi', 'verivikasi', 'data', 'diri', 'enggak', 'muncul', 'selnjutnya', 'kenapa', 'itu', '.']","['downlod', 'verivikasi', 'data', 'diri', 'muncul', 'selnjutnya', '']"
d3ec29d9-509c-4075-888f-5e14d3770c22,Muhammad Bimo Al Farizzi,https://play-lh.googleusercontent.com/a-/ALV-UjXDhJyE9vd_e-tfyqShegH_Sn5VXBUXFJdFcq8-Tf41nPX5M27y,"tolonglah di improve sistemnya, mau verifikasi wajah aja lama banget. kamera udh jelas, posisi udh jelas, tp masih susah masuk malah disuruh ulang mulu. jd capek kalo kaya gini mah.",1,5,2.6.0,2025-11-24 06:36:29,"Hai, Kak Muhammad. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi kebutuhan perbankan Kakak. Terkait hal tersebut pastikan beberapa hal berikut, pastikan Kakak tidak memakai sunglasses, di tempat yang terang, tidak backlight, posisi wajah di dalam lingkaran dan pastikan aplikasi blu versi terupdate ya.",2025-11-24 07:03:40,2.6.0,com.bcadigital.blu,Negatif,"tolonglah di improve sistemnya, mau verifikasi wajah aja lama banget. kamera udh jelas, posisi udh jelas, tp masih susah masuk malah disuruh ulang mulu. jd capek kalo kaya gini mah.","tolonglah di improve sistemnya, mau verifikasi wajah aja lama banget. kamera udh jelas, posisi udh jelas, tp masih susah masuk malah disuruh ulang mulu. jd capek kalo kaya gini mah.","tolonglah di improve sistemnya, mau verifikasi wajah aja lama banget. kamera udh jelas, posisi udh jelas, tp masih susah masuk malah disuruh ulang mulu. jd capek kalo kaya gini mah.","tolonglah di improve sistemnya, mau verifikasi wajah aja lama banget. kamera udh jelas, posisi udh jelas, tp masih susah masuk malah disuruh ulang mulu. jd capek kalo kaya gini mah.","['tolonglah', 'di', 'improve', 'sistemnya', ',', 'mau', 'verifikasi', 'wajah', 'aja', 'lama', 'banget', '.', 'kamera', 'udh', 'jelas', ',', 'posisi', 'udh', 'jelas', ',', 'tp', 'masih', 'susah', 'masuk', 'malah', 'disuruh', 'ulang', 'mulu', '.', 'jd', 'capek', 'kalo', 'kaya', 'gini', 'mah', '.']","['tolonglah', 'di', 'improve', 'sistemnya', ',', 'mau', 'verifikasi', 'wajah', 'saja', 'lama', 'banget', '.', 'kamera', 'sudah', 'jelas', ',', 'posisi', 'sudah', 'jelas', ',', 'tapi', 'masih', 'susah', 'masuk', 'malah', 'disuruh', 'ulang', 'mulu', '.', 'jadi', 'capek', 'kalo', 'kayak', 'begini', 'mah', '.']","['tolong', 'improve', 'sistem', '', 'verifikasi', 'wajah', 'lama', '', 'kamera', 'jelas', '', 'posisi', 'jelas', '', 'susah', 'masuk', 'malah', 'suruh', 'ulang', 'mulu', '', 'capek', 'begini', 'mah', '']"
749217ac-f01c-453c-a4fb-9e842cd6c988,Nicknameis Nhime,https://play-lh.googleusercontent.com/a-/ALV-UjWvhV1nKbyYba7bPBJHXPfZFG4VKSe4jvlBSbsdqH3OWG-ZIfAV,bagus sekali,5,0,2.5.0,2025-11-24 06:14:24,"Hai, Kakak. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-11-24 07:02:11,2.5.0,com.bcadigital.blu,Positif,bagus sekali,bagus sekali,bagus sekali,bagus sekali,"['bagus', 'sekali']","['bagus', 'sekali']","['bagus', 'sekali']"
a2b3d091-9e99-4b8b-ab8c-a574779cac39,ARIF RAHMAN,https://play-lh.googleusercontent.com/a-/ALV-UjXA5w99kqqDPRul3bISix3yQf2H9GwXxy4fqw_7LJ_0AdKpjfRI,KENAPA GA BISA TRANSFER VIRTUAL ACCOUNT SIH????,1,0,2.6.0,2025-11-24 06:11:13,"Hai, Kak ARIF. Maaf atas ketidaknyamanannya. Kami akan selalu berusaha memberikan yang terbaik demi memenuhi kebutuhan perbankan Kakak. Terkait kendala tersebut boleh infokan detail kendala serta kirimkan gambar kendalanya ke X @haloblu atau email haloblu@bcadigital.co.id agar kami bisa bantu lebih lanjut ya.",2025-11-24 06:59:02,2.6.0,com.bcadigital.blu,Negatif,KENAPA GA BISA TRANSFER VIRTUAL ACCOUNT SIH????,KENAPA GA BISA TRANSFER VIRTUAL ACCOUNT SIH????,KENAPA GA BISA TRANSFER VIRTUAL ACCOUNT SIH?,kenapa ga bisa transfer virtual account sih?,"['kenapa', 'ga', 'bisa', 'transfer', 'virtual', 'account', 'sih', '?']","['kenapa', 'enggak', 'bisa', 'transfer', 'virtual', 'account', 'sih', '?']","['transfer', 'virtual', 'account', '']"
bf75d13c-e434-4a3e-b280-65b46e9d5d07,Mbill Threesixty,https://play-lh.googleusercontent.com/a-/ALV-UjXNdFTUvSpjvTD20Et0CRvm50I_SRmjA8xApf2PkqeksGAvGGY,parah padahal jaringan full tapi selalu gangguan jaringan gk bisa kirim e wallet,2,0,,2025-11-24 05:30:21,Mohon maaf atas kendala yang terjadi. Neomin informasikan untuk saat ini aplikasi neobank berjalan normal ya Kak dan neomin sarankan jaringan yang digunakan dalam keadaan stabil atau bisa ubah jaringan Kakak menggunakan wifi serta sudah update aplikasi neobank ke versi terbaru. Terima kasih -NW,2025-11-24 05:46:58,,com.bnc.finance,Negatif,parah padahal jaringan full tapi selalu gangguan jaringan gk bisa kirim e wallet,parah padahal jaringan full tapi selalu gangguan jaringan gk bisa kirim e wallet,parah padahal jaringan full tapi selalu gangguan jaringan gk bisa kirim e wallet,parah padahal jaringan full tapi selalu gangguan jaringan gk bisa kirim e wallet,"['parah', 'padahal', 'jaringan', 'full', 'tapi', 'selalu', 'gangguan', 'jaringan', 'gk', 'bisa', 'kirim', 'e', 'wallet']","['parah', 'padahal', 'jaringan', 'full', 'tapi', 'selalu', 'gangguan', 'jaringan', 'enggak', 'bisa', 'kirim', 'e', 'wallet']","['parah', 'jaring', 'full', 'selalu', 'ganggu', 'jaring', 'kirim', 'e', 'wallet']"
4ae21704-4f8d-4a71-9014-2312c3c29b6a,Ikbal123,https://play-lh.googleusercontent.com/a/ACg8ocKT4Ef15dURaslLyYWh5GGNK_Q1UyaEUY8ULXRJbyGucaZ2IA=mo,tolong dong developer perbaiki lagi setiap mau ngirim kagak bisa katanya sinyal anda kurang bagus padahal main game lancar aneh setiap mau ngirim gitu terus jadi males pake apk bank jago,2,2,8.77.3,2025-11-24 04:52:31,"Hai, Jagoan. Mohon maaf untuk kendala yang kamu alami. Terkait kendala tersebut, kamu bisa segera laporkan ke Tanya Jago di nomor 1500746/021-30000746 atau e-mail ke tanya@jago.com ya. Tidak perlu khawatir karena tim terkait kami akan segera membantu. Terima kasih.",2025-11-24 05:00:40,8.77.3,com.jago.digitalBanking,Negatif,tolong dong developer perbaiki lagi setiap mau ngirim kagak bisa katanya sinyal anda kurang bagus padahal main game lancar aneh setiap mau ngirim gitu terus jadi males pake apk bank jago,tolong dong developer perbaiki lagi setiap mau ngirim kagak bisa katanya sinyal anda kurang bagus padahal main game lancar aneh setiap mau ngirim gitu terus jadi males pake apk bank jago,tolong dong developer perbaiki lagi setiap mau ngirim kagak bisa katanya sinyal anda kurang bagus padahal main game lancar aneh setiap mau ngirim gitu terus jadi males pake apk bank jago,tolong dong developer perbaiki lagi setiap mau ngirim kagak bisa katanya sinyal anda kurang bagus padahal main game lancar aneh setiap mau ngirim gitu terus jadi males pake apk bank jago,"['tolong', 'dong', 'developer', 'perbaiki', 'lagi', 'setiap', 'mau', 'ngirim', 'kagak', 'bisa', 'katanya', 'sinyal', 'anda', 'kurang', 'bagus', 'padahal', 'main', 'game', 'lancar', 'aneh', 'setiap', 'mau', 'ngirim', 'gitu', 'terus', 'jadi', 'males', 'pake', 'apk', 'bank', 'jago']","['tolong', 'dong', 'developer', 'perbaiki', 'lagi', 'setiap', 'mau', 'mengirim', 'kagak', 'bisa', 'katanya', 'sinyal', 'anda', 'kurang', 'bagus', 'padahal', 'main', 'game', 'lancar', 'aneh', 'setiap', 'mau', 'mengirim', 'begitu', 'terus', 'jadi', 'malas', 'pakai', 'apk', 'bank', 'jago']","['developer', 'baik', 'kirim', 'kagak', 'kata', 'sinyal', 'kurang', 'bagus', 'main', 'game', 'lancar', 'aneh', 'kirim', 'malas', 'pakai', 'apk', 'bank', 'jago']"
c58db7e9-ec17-457e-987a-7b311ce82a78,Muhammad Zhafran Zhabyansyah,https://play-lh.googleusercontent.com/a-/ALV-UjViUsIkJBmnlBvtRRWXNfM3o34SMC3FbsBDb4a_T4WymUgIXv7e,ribet banget harus unlink devices,1,0,4.51.1,2025-11-24 04:19:04,"Hi, Muhammad. Mohon maaf atas ketidaknyamanannya. Jika melakukan pergantian device, reinstall aplikasi, atau reset device namun belum mendaftarkan Pengenalan Wajah dari device lama, agar dapat login kembali harus melakukan proses Unlink Device. Mohon kesediaannya menghubungi layanan SMBCI Care 1500365 untuk dibantu pengecekan lebih lanjut",2025-11-24 04:32:36,4.51.1,com.btpn.dc,Negatif,ribet banget harus unlink devices,ribet banget harus unlink devices,ribet banget harus unlink devices,ribet banget harus unlink devices,"['ribet', 'banget', 'harus', 'unlink', 'devices']","['ribet', 'banget', 'harus', 'unlink', 'devices']","['ribet', 'unlink', 'devices']"
bc10c446-6273-4613-8b11-c501b84a770e,Bang Cip,https://play-lh.googleusercontent.com/a/ACg8ocKv-VccrJvnv3du8FqfJFApqGWCZ__dNimM7_c9de92OUX51g=mo,"hp habis meriset ulang , tidak bisa login lagi ke aplikasi ini , pdhl aplikasi lain sudah bisa login lagi .",1,1,4.51.1,2025-11-24 04:12:58,"Hi, apabila kamu melakukan reset device dan belum mendaftarkan pengenalan wajah sebelumnya maka agar dapat login aplikasi Jenius harus melakukan proses unlink device. Kamu bisa menghubungi salah satu layanan berikut: Email jenius-help@smbci.com, telepon SMBCI Care 1500365 atau mengunjungi Service Point Jenius/Cabang SMBC Indonesia.",2025-11-24 04:16:46,4.51.1,com.btpn.dc,Negatif,"hp habis meriset ulang , tidak bisa login lagi ke aplikasi ini , pdhl aplikasi lain sudah bisa login lagi .","hp habis meriset ulang , tidak bisa login lagi ke aplikasi ini , pdhl aplikasi lain sudah bisa login lagi .","hp habis meriset ulang , tidak bisa login lagi ke aplikasi ini , pdhl aplikasi lain sudah bisa login lagi .","hp habis meriset ulang , tidak bisa login lagi ke aplikasi ini , pdhl aplikasi lain sudah bisa login lagi .","['hp', 'habis', 'meriset', 'ulang', ',', 'tidak', 'bisa', 'login', 'lagi', 'ke', 'aplikasi', 'ini', ',', 'pdhl', 'aplikasi', 'lain', 'sudah', 'bisa', 'login', 'lagi', '.']","['hp', 'habis', 'meriset', 'ulang', ',', 'tidak', 'bisa', 'login', 'lagi', 'ke', 'aplikasi', 'ini', ',', 'padahal', 'aplikasi', 'lain', 'sudah', 'bisa', 'login', 'lagi', '.']","['hp', 'habis', 'riset', 'ulang', '', 'login', 'aplikasi', '', 'aplikasi', 'login', '']"
490b99e2-a343-4c61-9686-d40e286b8af0,Ivan Lubis,https://play-lh.googleusercontent.com/a-/ALV-UjUclK3Yufj_QOZgFZCz4v4st9ZrScEj1WzcNDp80-JU5y5Ry6QM,mudah kali cara pemakaian ny,5,0,2.5.0,2025-11-24 04:03:17,"Hai, Kak Ivan. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-11-24 04:11:59,2.5.0,com.bcadigital.blu,Positif,mudah kali cara pemakaian ny,mudah kali cara pemakaian ny,mudah kali cara pemakaian ny,mudah kali cara pemakaian ny,"['mudah', 'kali', 'cara', 'pemakaian', 'ny']","['mudah', 'kali', 'cara', 'pemakaian', 'nya']","['mudah', 'kali', 'cara', 'pakai']"
8fb217fc-d764-460b-9364-948be5b08023,Zamroni az zuhdy,https://play-lh.googleusercontent.com/a-/ALV-UjUH_4qboIJNKy9_6eHMgs-yOAnN81aQnLlvMBJ9McQR-paOCec,mantap,5,0,2.5.0,2025-11-24 03:45:05,"Hai, Kak Zamroni. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-11-24 04:10:59,2.5.0,com.bcadigital.blu,Positif,mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap']
a06d7c93-02be-43d7-8bb1-fc7de3b576b4,Kotton Ku,https://play-lh.googleusercontent.com/a-/ALV-UjWVQXJ-E2aK4c6yu0ayY1SrAytQI4jopJK5PAzx_R1cdcXYBFU,JENIUS GANGGUAN LEMOT. PDHL ADA TRANSAKSI PENTING LAGI INI.,1,0,,2025-11-24 02:49:57,"Hi, mohon maaf atas ketidaknyamanannya. Informasi yang kamu sampaikan menjadi perhatian kami untuk dijadikan masukan terhadap Jenius agar dapat menyediakan/meningkatkan layanan dan fasilitas yang lebih baik lagi kedepannya ya.",2025-11-24 02:57:30,,com.btpn.dc,Negatif,JENIUS GANGGUAN LEMOT. PDHL ADA TRANSAKSI PENTING LAGI INI.,JENIUS GANGGUAN LEMOT. PDHL ADA TRANSAKSI PENTING LAGI INI.,JENIUS GANGGUAN LEMOT. PDHL ADA TRANSAKSI PENTING LAGI INI.,jenius gangguan lemot. pdhl ada transaksi penting lagi ini.,"['jenius', 'gangguan', 'lemot', '.', 'pdhl', 'ada', 'transaksi', 'penting', 'lagi', 'ini', '.']","['jenius', 'gangguan', 'lemot', '.', 'padahal', 'ada', 'transaksi', 'penting', 'lagi', 'ini', '.']","['jenius', 'ganggu', 'lot', '', 'transaksi', 'penting', '']"
d112d819-2e12-48e3-b530-ae102ebc9038,Rina Nay,https://play-lh.googleusercontent.com/a-/ALV-UjUFeKiEZgYFvy3ssXppvW5IBTXOPL7JSkrxv9XfoM0lBgDAP6fqug,"bagus berguna bgt ,tapi kenapa apknya lemot gtu ya",5,0,,2025-11-24 02:09:23,"Hai, Kak Rina. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil, tidak menggunakan jaringan WiFi.",2025-11-24 02:59:11,,com.bcadigital.blu,Positif,"bagus berguna bgt ,tapi kenapa apknya lemot gtu ya","bagus berguna bgt ,tapi kenapa apknya lemot gtu ya","bagus berguna bgt ,tapi kenapa apknya lemot gtu ya","bagus berguna bgt ,tapi kenapa apknya lemot gtu ya","['bagus', 'berguna', 'bgt', ',', 'tapi', 'kenapa', 'apknya', 'lemot', 'gtu', 'ya']","['bagus', 'berguna', 'banget', ',', 'tapi', 'kenapa', 'apknya', 'lemot', 'begitu', 'ya']","['bagus', 'guna', '', 'apknya', 'lot']"
4f56bc73-6bbb-4644-a5f1-efd43b06c780,yayan nurullah,https://play-lh.googleusercontent.com/a-/ALV-UjUkrYwoUDfxVijgJwwuRZyX7d5HyN8_j5W2GrmmR2yT-uQN54Af,bagus,5,0,2.5.0,2025-11-24 01:22:38,"Hai, Kak yayan. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam).",2025-11-24 02:08:07,2.5.0,com.bcadigital.blu,Positif,bagus,bagus,bagus,bagus,['bagus'],['bagus'],['bagus']
4dc01a2f-b611-495b-a9e9-55625b1b1aa6,Ridwan Top,https://play-lh.googleusercontent.com/a/ACg8ocINYOilqHEJX0VXz_x4lU_qJ3lgORreDkdFL-oSDV014Wdmsw=mo,"sayg nya KTP asli saya hilang, jdi saya gak bisa buka rekening,Di neobamk",4,0,3.6.20,2025-11-24 01:20:48,"Hai Kak, untuk kendala loginnya neomin sarankan untuk melakukan login menggunakan nomor HP yang terdaftar dineobank ya. Dikarenakan nantinya akan dikirimkan kode OTP ke whatsapp kamu untuk melakukan login ya. Terima kasih _RS",2025-11-24 01:31:04,3.6.20,com.bnc.finance,Positif,"sayg nya KTP asli saya hilang, jdi saya gak bisa buka rekening,Di neobamk","sayg nya KTP asli saya hilang, jdi saya gak bisa buka rekening,Di neobamk","sayg nya KTP asli saya hilang, jdi saya gak bisa buka rekening,Di neobamk","sayg nya ktp asli saya hilang, jdi saya gak bisa buka rekening,di neobamk","['sayg', 'nya', 'ktp', 'asli', 'saya', 'hilang', ',', 'jdi', 'saya', 'gak', 'bisa', 'buka', 'rekening', ',', 'di', 'neobamk']","['sayg', 'nya', 'ktp', 'asli', 'saya', 'hilang', ',', 'jadi', 'saya', 'enggak', 'bisa', 'buka', 'rekening', ',', 'di', 'neobamk']","['sayg', 'ktp', 'asli', 'hilang', '', 'buka', 'rekening', '', 'neobamk']"
